# number of detected SNeII per unit of redshift interval 
#  z_sim 	 dn_dz_Horiuchi dn_dz_Cole 	 dn_dz_Madau
1.034348627e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.034610237e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.034871922e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.035133679e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.035395509e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.035657413e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.035919390e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.036181440e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.036443565e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.036705761e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.036968032e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.037230376e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.037492793e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.037755285e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.038017850e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.038280488e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.038543201e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.038805985e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.039068846e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.039331779e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.039594785e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.039857867e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.040121021e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.040384250e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.040647553e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.040910929e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.041174380e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.041437905e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.041701502e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.041965176e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.042228923e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.042492744e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.042756640e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.043020609e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.043284653e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.043548772e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.043812964e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.044077231e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.044341573e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.044605988e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.044870479e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.045135045e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.045399683e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.045664398e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.045929187e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.046194050e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.046458989e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.046724002e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.046989089e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.047254253e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.047519490e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.047784802e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.048050190e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.048315652e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.048581189e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.048846802e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.049112489e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.049378252e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.049644090e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.049910002e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.050175991e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.050442055e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.050708193e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.050974407e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.051240697e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.051507061e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.051773502e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.052040018e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.052306609e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.052573276e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.052840019e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.053106836e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.053373731e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.053640700e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.053907745e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.054174866e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.054442063e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.054709335e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.054976684e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.055244109e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.055511609e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.055779185e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.056046838e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.056314566e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.056582371e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.056850252e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.057118208e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.057386241e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.057654351e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.057922537e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.058190798e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.058459137e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.058727552e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.058996042e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.059264611e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.059533255e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.059801975e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.060070773e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.060339647e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.060608597e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.060877624e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.061146729e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.061415909e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.061685166e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.061954502e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.062223912e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.062493400e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.062762966e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.063032608e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.063302326e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.063572124e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.063841997e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.064111947e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.064381975e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.064652080e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.064922262e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.065192521e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.065462859e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.065733273e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.066003763e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.066274333e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.066544980e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.066815703e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.067086505e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.067357385e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.067628341e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.067899374e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.068170488e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.068441678e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.068712945e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.068984290e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.069255714e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.069527215e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.069798794e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.070070452e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.070342187e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.070614000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.070885891e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.071157861e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.071429908e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.071702033e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.071974238e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.072246521e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.072518881e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.072791319e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.073063838e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.073336433e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.073609107e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.073881860e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.074154692e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.074427602e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.074700589e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.074973657e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.075246803e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.075520028e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.075793330e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.076066714e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.076340175e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.076613714e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.076887333e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.077161031e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.077434808e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.077708663e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.077982599e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.078256613e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.078530706e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.078804878e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.079079130e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.079353462e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.079627872e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.079902361e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.080176931e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.080451579e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.080726307e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.081001114e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.081276002e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.081550969e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.081826015e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.082101140e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.082376346e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.082651632e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.082926997e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.083202441e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.083477967e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.083753572e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.084029256e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.084305020e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.084580865e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.084856791e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.085132795e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.085408880e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.085685045e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.085961291e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.086237617e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.086514022e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.086790509e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.087067076e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.087343723e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.087620450e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.087897258e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.088174147e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.088451117e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.088728166e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.089005296e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.089282508e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.089559800e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.089837173e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.090114626e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.090392160e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.090669776e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.090947472e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.091225249e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.091503106e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.091781046e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.092059067e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.092337168e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.092615351e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.092893614e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.093171960e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.093450387e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.093728894e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.094007483e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.094286153e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.094564906e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.094843740e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.095122654e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.095401650e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.095680729e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.095959889e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.096239131e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.096518454e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.096797858e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.097077346e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.097356915e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.097636566e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.097916298e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.098196112e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.098476010e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.098755989e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.099036049e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.099316192e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.099596417e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.099876725e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.100157115e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.100437587e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.100718141e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.100998777e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.101279497e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.101560299e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.101841183e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.102122149e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.102403198e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.102684330e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.102965546e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.103246843e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.103528223e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.103809685e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.104091231e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.104372860e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.104654572e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.104936367e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.105218244e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.105500204e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.105782248e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.106064376e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.106346586e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.106628879e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.106911255e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.107193715e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.107476258e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.107758885e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.108041595e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.108324388e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.108607265e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.108890226e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.109173270e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.109456398e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.109739610e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.110022904e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.110306283e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.110589746e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.110873293e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.111156924e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.111440638e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.111724436e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.112008318e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.112292284e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.112576335e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.112860470e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.113144689e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.113428992e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.113713379e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.113997850e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.114282407e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.114567048e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.114851773e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.115136582e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.115421476e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.115706453e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.115991517e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.116276665e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.116561897e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.116847215e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.117132616e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.117418103e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.117703674e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.117989330e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.118275072e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.118560899e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.118846811e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.119132807e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.119418888e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.119705054e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.119991307e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.120277644e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.120564067e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.120850575e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
