# number of detected SNeII per unit of redshift interval 
#  z_random 	 dn_dz_Horiuchi dn_dz_Cole 	 dn_dz_Madau
2.018155085e-01 4.207355431e+04 7.255304141e+04 4.716860974e+04
2.019105757e-01 4.211706724e+04 7.263198446e+04 4.721462802e+04
2.020056553e-01 4.216061127e+04 7.271098361e+04 4.726067543e+04
2.021007471e-01 4.220418645e+04 7.279003889e+04 4.730675198e+04
2.021958518e-01 4.224779302e+04 7.286915078e+04 4.735285794e+04
2.022909690e-01 4.229143081e+04 7.294831891e+04 4.739899312e+04
2.023860984e-01 4.233509977e+04 7.302754322e+04 4.744515746e+04
2.024812402e-01 4.237879993e+04 7.310682373e+04 4.749135099e+04
2.025763942e-01 4.242253129e+04 7.318616045e+04 4.753757370e+04
2.026715606e-01 4.246629388e+04 7.326555341e+04 4.758382561e+04
2.027667394e-01 4.251008770e+04 7.334500262e+04 4.763010674e+04
2.028619304e-01 4.255391277e+04 7.342450810e+04 4.767641708e+04
2.029571338e-01 4.259776912e+04 7.350406987e+04 4.772275666e+04
2.030523495e-01 4.264165674e+04 7.358368795e+04 4.776912548e+04
2.031475775e-01 4.268557566e+04 7.366336235e+04 4.781552356e+04
2.032428179e-01 4.272952590e+04 7.374309311e+04 4.786195090e+04
2.033380707e-01 4.277350746e+04 7.382288022e+04 4.790840751e+04
2.034333357e-01 4.281752037e+04 7.390272372e+04 4.795489341e+04
2.035286132e-01 4.286156464e+04 7.398262363e+04 4.800140861e+04
2.036239030e-01 4.290564028e+04 7.406257995e+04 4.804795311e+04
2.037192051e-01 4.294974731e+04 7.414259271e+04 4.809452693e+04
2.038145196e-01 4.299388574e+04 7.422266193e+04 4.814113008e+04
2.039098464e-01 4.303805559e+04 7.430278763e+04 4.818776257e+04
2.040051857e-01 4.308225688e+04 7.438296982e+04 4.823442440e+04
2.041005373e-01 4.312648962e+04 7.446320853e+04 4.828111560e+04
2.041959018e-01 4.317075408e+04 7.454350424e+04 4.832783644e+04
2.042912787e-01 4.321505006e+04 7.462385656e+04 4.837458670e+04
2.043866681e-01 4.325937753e+04 7.470426545e+04 4.842136635e+04
2.044820698e-01 4.330373651e+04 7.478473092e+04 4.846817540e+04
2.045774839e-01 4.334812702e+04 7.486525300e+04 4.851501387e+04
2.046729104e-01 4.339254907e+04 7.494583171e+04 4.856188176e+04
2.047683493e-01 4.343700267e+04 7.502646706e+04 4.860877908e+04
2.048638005e-01 4.348148785e+04 7.510715907e+04 4.865570585e+04
2.049592642e-01 4.352600461e+04 7.518790777e+04 4.870266207e+04
2.050547403e-01 4.357055298e+04 7.526871316e+04 4.874964776e+04
2.051502287e-01 4.361513296e+04 7.534957527e+04 4.879666293e+04
2.052457296e-01 4.365974457e+04 7.543049411e+04 4.884370759e+04
2.053412429e-01 4.370438784e+04 7.551146971e+04 4.889078174e+04
2.054367686e-01 4.374906276e+04 7.559250209e+04 4.893788541e+04
2.055323067e-01 4.379376937e+04 7.567359125e+04 4.898501859e+04
2.056278572e-01 4.383850767e+04 7.575473723e+04 4.903218130e+04
2.057234201e-01 4.388327768e+04 7.583594003e+04 4.907937356e+04
2.058189955e-01 4.392807941e+04 7.591719969e+04 4.912659536e+04
2.059145832e-01 4.397291288e+04 7.599851621e+04 4.917384673e+04
2.060101835e-01 4.401777811e+04 7.607988961e+04 4.922112768e+04
2.061057961e-01 4.406267511e+04 7.616131992e+04 4.926843820e+04
2.062014212e-01 4.410760390e+04 7.624280715e+04 4.931577833e+04
2.062970591e-01 4.415256467e+04 7.632435166e+04 4.936314825e+04
2.063927097e-01 4.419755735e+04 7.640595329e+04 4.941054789e+04
2.064883727e-01 4.424258187e+04 7.648761191e+04 4.945797716e+04
2.065840481e-01 4.428763823e+04 7.656932751e+04 4.950543606e+04
2.066797360e-01 4.433272645e+04 7.665110013e+04 4.955292461e+04
2.067754364e-01 4.437784656e+04 7.673292979e+04 4.960044282e+04
2.068711492e-01 4.442299855e+04 7.681481649e+04 4.964799069e+04
2.069668744e-01 4.446818246e+04 7.689676026e+04 4.969556825e+04
2.070626121e-01 4.451339828e+04 7.697876113e+04 4.974317550e+04
2.071583623e-01 4.455864605e+04 7.706081909e+04 4.979081245e+04
2.072541250e-01 4.460392577e+04 7.714293419e+04 4.983847912e+04
2.073499001e-01 4.464923747e+04 7.722510642e+04 4.988617550e+04
2.074456877e-01 4.469458115e+04 7.730733582e+04 4.993390162e+04
2.075414878e-01 4.473995683e+04 7.738962240e+04 4.998165749e+04
2.076373004e-01 4.478536453e+04 7.747196618e+04 5.002944311e+04
2.077331254e-01 4.483080426e+04 7.755436718e+04 5.007725849e+04
2.078289630e-01 4.487627603e+04 7.763682541e+04 5.012510366e+04
2.079248130e-01 4.492177987e+04 7.771934089e+04 5.017297861e+04
2.080206755e-01 4.496731579e+04 7.780191365e+04 5.022088336e+04
2.081165505e-01 4.501288381e+04 7.788454370e+04 5.026881792e+04
2.082124380e-01 4.505848393e+04 7.796723107e+04 5.031678230e+04
2.083083381e-01 4.510411618e+04 7.804997576e+04 5.036477651e+04
2.084042506e-01 4.514978057e+04 7.813277779e+04 5.041280056e+04
2.085001756e-01 4.519547712e+04 7.821563719e+04 5.046085447e+04
2.085961137e-01 4.524120609e+04 7.829855444e+04 5.050893850e+04
2.086920643e-01 4.528696726e+04 7.838152910e+04 5.055705242e+04
2.087880275e-01 4.533276063e+04 7.846456119e+04 5.060519622e+04
2.088840031e-01 4.537858622e+04 7.854765072e+04 5.065336992e+04
2.089799913e-01 4.542444404e+04 7.863079770e+04 5.070157353e+04
2.090759920e-01 4.547033411e+04 7.871400216e+04 5.074980705e+04
2.091720052e-01 4.551625645e+04 7.879726411e+04 5.079807049e+04
2.092680310e-01 4.556221107e+04 7.888058357e+04 5.084636388e+04
2.093640693e-01 4.560819798e+04 7.896396056e+04 5.089468722e+04
2.094601201e-01 4.565421720e+04 7.904739511e+04 5.094304051e+04
2.095561835e-01 4.570026875e+04 7.913088722e+04 5.099142378e+04
2.096522595e-01 4.574635265e+04 7.921443692e+04 5.103983703e+04
2.097483479e-01 4.579246890e+04 7.929804422e+04 5.108828027e+04
2.098444490e-01 4.583861752e+04 7.938170914e+04 5.113675351e+04
2.099405626e-01 4.588479854e+04 7.946543171e+04 5.118525677e+04
2.100366887e-01 4.593101196e+04 7.954921194e+04 5.123379005e+04
2.101328274e-01 4.597725780e+04 7.963304984e+04 5.128235337e+04
2.102289787e-01 4.602353607e+04 7.971694544e+04 5.133094673e+04
2.103251425e-01 4.606984680e+04 7.980089876e+04 5.137957015e+04
2.104213190e-01 4.611619000e+04 7.988490981e+04 5.142822364e+04
2.105175079e-01 4.616256568e+04 7.996897861e+04 5.147690721e+04
2.106137095e-01 4.620897386e+04 8.005310518e+04 5.152562087e+04
2.107099236e-01 4.625541455e+04 8.013728954e+04 5.157436463e+04
2.108061504e-01 4.630188777e+04 8.022153171e+04 5.162313850e+04
2.109023897e-01 4.634839354e+04 8.030583170e+04 5.167194249e+04
2.109986418e-01 4.639493196e+04 8.039018971e+04 5.172077671e+04
2.110949068e-01 4.644150311e+04 8.047460585e+04 5.176964124e+04
2.111911844e-01 4.648810686e+04 8.055907988e+04 5.181853592e+04
2.112874746e-01 4.653474321e+04 8.064361180e+04 5.186746077e+04
2.113837774e-01 4.658141219e+04 8.072820164e+04 5.191641580e+04
2.114800928e-01 4.662811381e+04 8.081284942e+04 5.196540101e+04
2.115764208e-01 4.667484808e+04 8.089755515e+04 5.201441642e+04
2.116727614e-01 4.672161503e+04 8.098231885e+04 5.206346204e+04
2.117691147e-01 4.676841466e+04 8.106714054e+04 5.211253787e+04
2.118654805e-01 4.681524699e+04 8.115202024e+04 5.216164394e+04
2.119618590e-01 4.686211205e+04 8.123695796e+04 5.221078025e+04
2.120582501e-01 4.690900983e+04 8.132195373e+04 5.225994681e+04
2.121546538e-01 4.695594037e+04 8.140700757e+04 5.230914364e+04
2.122510702e-01 4.700290367e+04 8.149211948e+04 5.235837074e+04
2.123474991e-01 4.704989975e+04 8.157728950e+04 5.240762812e+04
2.124439408e-01 4.709692863e+04 8.166251764e+04 5.245691580e+04
2.125403950e-01 4.714399033e+04 8.174780391e+04 5.250623379e+04
2.126368619e-01 4.719108485e+04 8.183314833e+04 5.255558209e+04
2.127333415e-01 4.723821221e+04 8.191855093e+04 5.260496072e+04
2.128298337e-01 4.728537244e+04 8.200401173e+04 5.265436969e+04
2.129263385e-01 4.733256554e+04 8.208953073e+04 5.270380902e+04
2.130228560e-01 4.737979154e+04 8.217510796e+04 5.275327870e+04
2.131193862e-01 4.742705044e+04 8.226074344e+04 5.280277875e+04
2.132159290e-01 4.747434227e+04 8.234643718e+04 5.285230919e+04
2.133124845e-01 4.752166704e+04 8.243218921e+04 5.290187003e+04
2.134090526e-01 4.756902476e+04 8.251799954e+04 5.295146126e+04
2.135056335e-01 4.761641545e+04 8.260386818e+04 5.300108292e+04
2.136022270e-01 4.766383913e+04 8.268979517e+04 5.305073500e+04
2.136988333e-01 4.771129589e+04 8.277578065e+04 5.310041760e+04
2.137954526e-01 4.775878582e+04 8.286182478e+04 5.315013080e+04
2.138920846e-01 4.780630878e+04 8.294792730e+04 5.319987446e+04
2.139887293e-01 4.785386479e+04 8.303408823e+04 5.324964859e+04
2.140853866e-01 4.790145387e+04 8.312030759e+04 5.329945321e+04
2.141820567e-01 4.794907603e+04 8.320658540e+04 5.334928831e+04
2.142787395e-01 4.799673129e+04 8.329292167e+04 5.339915392e+04
2.143754349e-01 4.804441966e+04 8.337931643e+04 5.344905004e+04
2.144721431e-01 4.809214116e+04 8.346576968e+04 5.349897668e+04
2.145688639e-01 4.813989581e+04 8.355228146e+04 5.354893387e+04
2.146655975e-01 4.818768362e+04 8.363885177e+04 5.359892159e+04
2.147623438e-01 4.823550460e+04 8.372548065e+04 5.364893988e+04
2.148591028e-01 4.828335878e+04 8.381216809e+04 5.369898873e+04
2.149558745e-01 4.833124617e+04 8.389891413e+04 5.374906816e+04
2.150526589e-01 4.837916678e+04 8.398571879e+04 5.379917819e+04
2.151494560e-01 4.842712064e+04 8.407258207e+04 5.384931881e+04
2.152462659e-01 4.847510775e+04 8.415950400e+04 5.389949005e+04
2.153430885e-01 4.852312814e+04 8.424648459e+04 5.394969191e+04
2.154399239e-01 4.857118181e+04 8.433352387e+04 5.399992440e+04
2.155367719e-01 4.861926879e+04 8.442062185e+04 5.405018754e+04
2.156336328e-01 4.866738909e+04 8.450777856e+04 5.410048134e+04
2.157305063e-01 4.871554273e+04 8.459499400e+04 5.415080580e+04
2.158273926e-01 4.876372972e+04 8.468226820e+04 5.420116094e+04
2.159242917e-01 4.881195008e+04 8.476960117e+04 5.425154677e+04
2.160212035e-01 4.886020383e+04 8.485699294e+04 5.430196330e+04
2.161181280e-01 4.890849097e+04 8.494444352e+04 5.435241054e+04
2.162150653e-01 4.895681154e+04 8.503195293e+04 5.440288851e+04
2.163120154e-01 4.900516554e+04 8.511952119e+04 5.445339720e+04
2.164089782e-01 4.905355298e+04 8.520714831e+04 5.450393664e+04
2.165059539e-01 4.910197390e+04 8.529483432e+04 5.455450684e+04
2.166029422e-01 4.915042829e+04 8.538257924e+04 5.460510780e+04
2.166999434e-01 4.919891619e+04 8.547038308e+04 5.465573955e+04
2.167969577e-01 4.924743780e+04 8.555824622e+04 5.470640229e+04
2.168939848e-01 4.929599294e+04 8.564616831e+04 5.475709583e+04
2.169910247e-01 4.934458162e+04 8.573414938e+04 5.480782017e+04
2.170880774e-01 4.939320387e+04 8.582218945e+04 5.485857534e+04
2.171851429e-01 4.944185969e+04 8.591028852e+04 5.490936134e+04
2.172822212e-01 4.949054910e+04 8.599844663e+04 5.496017819e+04
2.173793122e-01 4.953927213e+04 8.608666378e+04 5.501102588e+04
2.174764161e-01 4.958802878e+04 8.617493999e+04 5.506190444e+04
2.175735327e-01 4.963681908e+04 8.626327529e+04 5.511281388e+04
2.176706622e-01 4.968564303e+04 8.635166969e+04 5.516375420e+04
2.177678045e-01 4.973450066e+04 8.644012321e+04 5.521472543e+04
2.178649595e-01 4.978339197e+04 8.652863587e+04 5.526572756e+04
2.179621274e-01 4.983231700e+04 8.661720769e+04 5.531676061e+04
2.180593081e-01 4.988127574e+04 8.670583867e+04 5.536782459e+04
2.181565017e-01 4.993026823e+04 8.679452886e+04 5.541891951e+04
2.182537080e-01 4.997929447e+04 8.688327825e+04 5.547004539e+04
2.183509272e-01 5.002835448e+04 8.697208687e+04 5.552120223e+04
2.184481592e-01 5.007744828e+04 8.706095473e+04 5.557239005e+04
2.185454040e-01 5.012657588e+04 8.714988186e+04 5.562360885e+04
2.186426617e-01 5.017573731e+04 8.723886828e+04 5.567485865e+04
2.187399322e-01 5.022493257e+04 8.732791399e+04 5.572613946e+04
2.188372156e-01 5.027416168e+04 8.741701902e+04 5.577745128e+04
2.189345118e-01 5.032342466e+04 8.750618339e+04 5.582879414e+04
2.190318209e-01 5.037272152e+04 8.759540712e+04 5.588016804e+04
2.191291428e-01 5.042205229e+04 8.768469022e+04 5.593157299e+04
2.192264775e-01 5.047141697e+04 8.777403271e+04 5.598300901e+04
2.193238252e-01 5.052081559e+04 8.786343461e+04 5.603447610e+04
2.194211856e-01 5.057024816e+04 8.795289594e+04 5.608597428e+04
2.195185590e-01 5.061971469e+04 8.804241671e+04 5.613750355e+04
2.196159452e-01 5.066921521e+04 8.813199695e+04 5.618906393e+04
2.197133443e-01 5.071874972e+04 8.822163667e+04 5.624065543e+04
2.198107563e-01 5.076831825e+04 8.831133588e+04 5.629227806e+04
2.199081811e-01 5.081792081e+04 8.840109462e+04 5.634393184e+04
2.200056188e-01 5.086755742e+04 8.849091289e+04 5.639561676e+04
2.201030694e-01 5.091722809e+04 8.858079072e+04 5.644733285e+04
2.202005329e-01 5.096693285e+04 8.867072812e+04 5.649908012e+04
2.202980096e-01 5.101667183e+04 8.876072536e+04 5.655085871e+04
2.203954992e-01 5.106644497e+04 8.885078227e+04 5.660266854e+04
2.204930017e-01 5.111625223e+04 8.894089881e+04 5.665450957e+04
2.205905171e-01 5.116609364e+04 8.903107499e+04 5.670638183e+04
2.206880455e-01 5.121596921e+04 8.912131083e+04 5.675828531e+04
2.207855867e-01 5.126587896e+04 8.921160635e+04 5.681022004e+04
2.208831408e-01 5.131582290e+04 8.930196157e+04 5.686218601e+04
2.209807078e-01 5.136580106e+04 8.939237650e+04 5.691418325e+04
2.210782878e-01 5.141581343e+04 8.948285116e+04 5.696621176e+04
2.211758807e-01 5.146586006e+04 8.957338558e+04 5.701827156e+04
2.212734865e-01 5.151594094e+04 8.966397976e+04 5.707036266e+04
2.213711052e-01 5.156605610e+04 8.975463374e+04 5.712248506e+04
2.214687368e-01 5.161620555e+04 8.984534751e+04 5.717463878e+04
2.215663814e-01 5.166638930e+04 8.993612111e+04 5.722682383e+04
2.216640389e-01 5.171660739e+04 9.002695456e+04 5.727904022e+04
2.217617094e-01 5.176685981e+04 9.011784786e+04 5.733128796e+04
2.218593927e-01 5.181714659e+04 9.020880103e+04 5.738356707e+04
2.219570891e-01 5.186746775e+04 9.029981411e+04 5.743587755e+04
2.220547984e-01 5.191782330e+04 9.039088709e+04 5.748821942e+04
2.221525206e-01 5.196821325e+04 9.048202001e+04 5.754059268e+04
2.222502558e-01 5.201863763e+04 9.057321287e+04 5.759299735e+04
2.223480039e-01 5.206909645e+04 9.066446571e+04 5.764543344e+04
2.224457650e-01 5.211958973e+04 9.075577852e+04 5.769790096e+04
2.225435391e-01 5.217011747e+04 9.084715134e+04 5.775039993e+04
2.226413261e-01 5.222067971e+04 9.093858418e+04 5.780293034e+04
2.227391261e-01 5.227127646e+04 9.103007706e+04 5.785549222e+04
2.228369390e-01 5.232190772e+04 9.112163000e+04 5.790808557e+04
2.229347650e-01 5.237257353e+04 9.121324301e+04 5.796071041e+04
2.230326039e-01 5.242327389e+04 9.130491611e+04 5.801336675e+04
2.231304558e-01 5.247400882e+04 9.139664933e+04 5.806605459e+04
2.232283207e-01 5.252477835e+04 9.148844267e+04 5.811877396e+04
2.233261986e-01 5.257558247e+04 9.158029616e+04 5.817152485e+04
2.234240895e-01 5.262642122e+04 9.167220981e+04 5.822430729e+04
2.235219933e-01 5.267729461e+04 9.176418364e+04 5.827712128e+04
2.236199102e-01 5.272820265e+04 9.185621768e+04 5.832996683e+04
2.237178400e-01 5.277914537e+04 9.194831193e+04 5.838284397e+04
2.238157829e-01 5.283012277e+04 9.204046642e+04 5.843575268e+04
2.239137388e-01 5.288113487e+04 9.213268116e+04 5.848869300e+04
2.240117077e-01 5.293218170e+04 9.222495617e+04 5.854166492e+04
2.241096896e-01 5.298326327e+04 9.231729148e+04 5.859466847e+04
2.242076845e-01 5.303437958e+04 9.240968709e+04 5.864770365e+04
2.243056924e-01 5.308553067e+04 9.250214302e+04 5.870077047e+04
2.244037134e-01 5.313671655e+04 9.259465930e+04 5.875386894e+04
2.245017474e-01 5.318793723e+04 9.268723594e+04 5.880699908e+04
2.245997944e-01 5.323919275e+04 9.277987299e+04 5.886016091e+04
2.246978548e-01 5.329048323e+04 9.287257065e+04 5.891335456e+04
2.247959281e-01 5.334180856e+04 9.296532873e+04 5.896657990e+04
2.248940145e-01 5.339316876e+04 9.305814724e+04 5.901983696e+04
2.249921139e-01 5.344456384e+04 9.315102619e+04 5.907312573e+04
2.250902264e-01 5.349599383e+04 9.324396562e+04 5.912644624e+04
2.251883519e-01 5.354745874e+04 9.333696553e+04 5.917979849e+04
2.252864905e-01 5.359895859e+04 9.343002594e+04 5.923318250e+04
2.253846422e-01 5.365049339e+04 9.352314687e+04 5.928659827e+04
2.254828068e-01 5.370206316e+04 9.361632834e+04 5.934004581e+04
2.255809846e-01 5.375366791e+04 9.370957036e+04 5.939352515e+04
2.256791754e-01 5.380530767e+04 9.380287296e+04 5.944703628e+04
2.257773793e-01 5.385698245e+04 9.389623615e+04 5.950057923e+04
2.258755962e-01 5.390869226e+04 9.398965995e+04 5.955415400e+04
2.259738263e-01 5.396043713e+04 9.408314438e+04 5.960776060e+04
2.260720694e-01 5.401221707e+04 9.417668945e+04 5.966139904e+04
2.261703255e-01 5.406403210e+04 9.427029519e+04 5.971506934e+04
2.262685948e-01 5.411588223e+04 9.436396160e+04 5.976877151e+04
2.263668772e-01 5.416776747e+04 9.445768872e+04 5.982250556e+04
2.264651726e-01 5.421968786e+04 9.455147655e+04 5.987627149e+04
2.265634811e-01 5.427164340e+04 9.464532511e+04 5.993006933e+04
2.266618028e-01 5.432363411e+04 9.473923443e+04 5.998389908e+04
2.267601375e-01 5.437566001e+04 9.483320451e+04 6.003776075e+04
2.268584853e-01 5.442772111e+04 9.492723539e+04 6.009165436e+04
2.269568463e-01 5.447981743e+04 9.502132706e+04 6.014557991e+04
2.270552203e-01 5.453194899e+04 9.511547956e+04 6.019953742e+04
2.271536075e-01 5.458411580e+04 9.520969290e+04 6.025352690e+04
2.272520078e-01 5.463631789e+04 9.530396710e+04 6.030754836e+04
2.273504212e-01 5.468855526e+04 9.539830218e+04 6.036160181e+04
2.274488477e-01 5.474082794e+04 9.549269815e+04 6.041568726e+04
2.275472873e-01 5.479313594e+04 9.558715503e+04 6.046980472e+04
2.276457401e-01 5.484547928e+04 9.568167284e+04 6.052395421e+04
2.277442060e-01 5.489785798e+04 9.577625159e+04 6.057813574e+04
2.278426851e-01 5.495027204e+04 9.587089131e+04 6.063234932e+04
2.279411773e-01 5.500272150e+04 9.596559202e+04 6.068659495e+04
2.280396826e-01 5.505520636e+04 9.606035372e+04 6.074087265e+04
2.281382010e-01 5.510772664e+04 9.615517644e+04 6.079518244e+04
2.282367327e-01 5.516028237e+04 9.625006020e+04 6.084952432e+04
2.283352774e-01 5.521287355e+04 9.634500501e+04 6.090389830e+04
2.284338353e-01 5.526550020e+04 9.644001089e+04 6.095830440e+04
2.285324064e-01 5.531816234e+04 9.653507786e+04 6.101274263e+04
2.286309907e-01 5.537085999e+04 9.663020594e+04 6.106721299e+04
2.287295881e-01 5.542359317e+04 9.672539514e+04 6.112171550e+04
2.288281986e-01 5.547636189e+04 9.682064548e+04 6.117625018e+04
2.289268224e-01 5.552916616e+04 9.691595698e+04 6.123081703e+04
2.290254593e-01 5.558200601e+04 9.701132966e+04 6.128541606e+04
2.291241094e-01 5.563488145e+04 9.710676354e+04 6.134004728e+04
2.292227727e-01 5.568779250e+04 9.720225862e+04 6.139471071e+04
2.293214491e-01 5.574073917e+04 9.729781494e+04 6.144940636e+04
2.294201388e-01 5.579372149e+04 9.739343250e+04 6.150413424e+04
2.295188416e-01 5.584673947e+04 9.748911133e+04 6.155889436e+04
2.296175576e-01 5.589979312e+04 9.758485145e+04 6.161368673e+04
2.297162869e-01 5.595288247e+04 9.768065286e+04 6.166851137e+04
2.298150293e-01 5.600600753e+04 9.777651559e+04 6.172336827e+04
2.299137849e-01 5.605916832e+04 9.787243966e+04 6.177825747e+04
2.300125538e-01 5.611236485e+04 9.796842508e+04 6.183317896e+04
2.301113358e-01 5.616559714e+04 9.806447187e+04 6.188813276e+04
2.302101311e-01 5.621886521e+04 9.816058005e+04 6.194311888e+04
2.303089395e-01 5.627216908e+04 9.825674964e+04 6.199813733e+04
2.304077612e-01 5.632550875e+04 9.835298065e+04 6.205318813e+04
2.305065962e-01 5.637888426e+04 9.844927311e+04 6.210827128e+04
2.306054443e-01 5.643229562e+04 9.854562702e+04 6.216338679e+04
2.307043057e-01 5.648574284e+04 9.864204241e+04 6.221853468e+04
2.308031803e-01 5.653922594e+04 9.873851929e+04 6.227371496e+04
2.309020681e-01 5.659274493e+04 9.883505769e+04 6.232892764e+04
2.310009692e-01 5.664629985e+04 9.893165761e+04 6.238417273e+04
2.310998835e-01 5.669989070e+04 9.902831910e+04 6.243945025e+04
2.311988112e-01 5.675351757e+04 9.912504228e+04 6.249476028e+04
2.312977522e-01 5.680718041e+04 9.922182704e+04 6.255010275e+04
2.313967064e-01 5.686087923e+04 9.931867340e+04 6.260547767e+04
2.314956739e-01 5.691461405e+04 9.941558138e+04 6.266088507e+04
2.315946546e-01 5.696838488e+04 9.951255099e+04 6.271632494e+04
2.316936486e-01 5.702219175e+04 9.960958225e+04 6.277179731e+04
2.317926558e-01 5.707603467e+04 9.970667517e+04 6.282730217e+04
2.318916763e-01 5.712991366e+04 9.980382979e+04 6.288283955e+04
2.319907101e-01 5.718382873e+04 9.990104610e+04 6.293840945e+04
2.320897572e-01 5.723777991e+04 9.999832414e+04 6.299401189e+04
2.321888175e-01 5.729176720e+04 1.000956639e+05 6.304964687e+04
2.322878911e-01 5.734579063e+04 1.001930655e+05 6.310531441e+04
2.323869780e-01 5.739985022e+04 1.002905288e+05 6.316101453e+04
2.324860782e-01 5.745394597e+04 1.003880539e+05 6.321674722e+04
